UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,UFES1,UFES2,UFES3,UFES4,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64
941361096,6/26/2019 11:43,1/30/1999 0:00,20.92,1,4,4,0,0,1,0,0,2,2,3,3,0,0,0,1,1,2,3,3,0,0,0,1,3,3,3,1,0,0,3,1,0,2,2,2,3,3,0,0,3,3,3,0,0,0,2,2,3,3,1,2,0,0,0,1,3,3,3,2,1,0,3,2,3,3,3,0,0,0,3
943812145,6/26/2019 11:18,2/4/1980 0:00,39.91,1,6,4,0,1,0,0,3,3,3,3,3,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,2,1,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,1,0,1,0,1,0,1
945571852,6/26/2019 21:31,1/31/1998 0:00,21.92,1,4,0,0,0,1,0,1,0,2,2,3,2,2,2,0,1,2,2,3,2,2,0,1,0,1,3,3,3,3,0,1,1,2,1,2,3,3,0,0,3,2,3,3,2,3,0,0,1,2,3,2,2,2,0,1,1,3,3,2,2,1,2,1,3,2,3,3,3,2,0
947323275,6/27/2019 8:29,8/21/1952 0:00,67.36,1,5,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0
947755563,6/26/2019 23:16,6/21/2001 0:00,18.53,1,4,3,0,0,1,0,1,2,0,1,0,0,0,0,0,1,2,1,3,0,0,0,2,0,0,3,0,0,0,2,3,0,1,0,0,3,2,0,1,2,0,2,0,0,2,0,1,1,0,0,0,0,0,3,3,2,3,3,2,0,1,2,2,2,0,0,2,2,1,0
951807431,7/18/2019 14:42,3/7/1982 0:00,37.82,0,6,4,0,0,1,0,3,1,1,2,2,2,2,0,0,1,1,0,2,2,2,3,2,0,0,0,2,1,3,3,0,1,0,0,3,2,2,1,2,3,1,0,2,3,3,0,1,0,0,0,2,2,3,1,0,1,0,1,0,2,3,3,0,0,0,1,2,2,2,1
953032456,6/26/2019 7:19,10/30/1982 0:00,37.17,1,6,4,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,0,1,0,1,0,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
955811856,6/26/2019 7:14,4/13/1984 0:00,35.72,0,6,2,0,0,1,0,1,0,0,0,1,3,2,1,0,0,2,1,0,2,1,1,0,0,0,0,0,1,0,0,2,0,2,0,1,3,2,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,2,1,1,2,0,0
956636952,6/26/2019 11:36,7/8/1982 0:00,37.48,1,4,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
958660192,6/27/2019 1:24,3/15/1998 0:00,21.8,0,4,1,0,0,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,3,3,1,0,0,1,1,1,0,1,0,1,1,0,0,2,2,0,0,1,3,1,0,1,2,1,1,1,0,0,1,0,2,1
961082945,6/27/2019 18:11,9/20/1999 0:00,20.28,0,3,1,0,0,1,0,0,0,3,0,1,2,3,3,0,0,3,0,3,1,3,0,1,2,1,3,0,3,3,3,3,0,3,1,1,3,2,1,0,1,1,3,3,3,2,1,0,0,3,3,0,3,2,0,2,3,3,3,0,0,3,3,3,0,3,1,0,3,0,2
961570660,7/1/2019 13:09,2/21/1984 0:00,35.86,1,6,2,0,1,1,0,2,1,0,0,2,1,3,3,0,0,2,0,1,0,2,3,0,0,0,0,0,2,0,3,1,0,0,0,0,2,2,0,1,1,0,0,3,0,1,1,0,2,0,0,0,1,3,0,0,0,0,0,1,0,3,0,0,0,0,1,0,2,1,0
963049446,6/26/2019 6:43,9/21/1964 0:00,55.28,1,6,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,3,1,0,1,0,2,1,1,1,0,0,0,1,2,1,0,0,0,0
964858768,6/26/2019 7:28,5/16/1992 0:00,27.63,1,5,3,0,0,1,0,1,2,3,3,3,3,2,1,0,1,1,3,3,3,2,2,2,0,2,3,3,1,1,0,0,0,1,3,3,3,2,0,0,2,3,3,3,3,2,0,0,1,1,3,3,1,1,2,0,3,3,3,3,2,2,2,0,3,3,3,3,3,1,1
967068170,6/26/2019 17:30,7/4/1983 0:00,36.5,0,6,4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,2,2,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,2,0,1,1,2,0,0,2,0,1
968767146,6/26/2019 7:05,4/27/1985 0:00,34.68,0,6,4,0,0,0,1,1,0,0,2,2,2,3,3,0,1,2,0,3,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,3,3,0,0,0,1,0,2,2,1,0,0,0,1,0,2,0,3,0,0,0,0,2,2,0,1,0,0,0,1,3,1,3,0,0
970866573,6/26/2019 10:11,3/19/1979 0:00,40.79,0,6,3,0,0,1,0,2,1,2,1,3,1,2,2,0,1,0,1,1,1,0,2,1,1,0,3,1,2,2,3,1,1,2,0,0,1,3,1,0,1,1,1,1,1,2,0,0,1,1,1,0,2,2,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,2,0
974214433,6/26/2019 0:35,1/21/1990 0:00,29.94,1,6,3,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,1,1,1,0,2,1
988538164,6/29/2019 13:48,3/17/1993 0:00,26.79,1,6,1,0,0,1,0,0,1,0,0,2,3,2,1,0,0,1,0,2,2,1,2,0,0,0,0,1,1,2,0,0,0,1,0,2,1,2,0,0,1,0,0,2,1,2,0,0,0,1,1,2,3,2,0,0,0,1,1,1,1,2,1,0,1,0,1,2,3,3,0
988556977,7/30/2019 14:13,9/5/2000 0:00,19.32,0,4,1,0,0,1,0,1,2,1,3,2,1,1,3,2,2,3,3,3,2,2,3,2,1,2,3,2,0,1,2,1,0,3,1,1,3,3,1,1,1,0,2,2,2,3,0,1,1,1,1,1,2,3,2,0,3,1,3,2,1,0,1,0,3,2,3,2,2,2,0
988768515,6/26/2019 7:32,11/12/1995 0:00,24.14,0,5,4,0,0,1,0,2,0,2,1,3,2,3,3,0,0,1,3,3,3,3,1,0,0,0,3,0,3,0,2,0,0,0,1,3,3,3,0,0,3,1,3,3,2,3,1,0,0,0,3,3,3,3,3,0,0,3,3,3,3,3,0,0,0,2,3,3,3,3,1
990547973,6/27/2019 21:02,9/20/1972 0:00,47.28,0,6,4,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,2,1,0,0,0
991620827,6/25/2019 23:35,7/5/1994 0:00,25.49,0,6,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,1,0,1,2,0,0,1,2,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
994939807,6/26/2019 20:42,1/15/1977 0:00,42.96,1,3,4,1,0,0,0,2,3,3,2,2,2,2,1,3,3,2,2,2,1,1,2,2,3,3,2,2,2,0,0,1,3,2,2,2,1,1,2,2,2,3,2,2,2,1,3,2,3,2,3,3,0,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2
997348369,6/26/2019 16:37,9/16/1996 0:00,23.29,1,4,2,0,0,1,0,1,1,0,1,2,1,2,0,0,0,2,1,1,0,2,0,0,0,1,2,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,2,0,2,0,0,1,0,0,0,1,2,0,1,0,0
997652418,6/26/2019 11:49,4/5/1976 0:00,43.74,0,6,4,0,1,0,0,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
998129809,6/26/2019 22:35,10/28/1999 0:00,20.18,0,4,3,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,2,1,0,1,0,2,1,0,1,0,1,1,2,1,0,1,1,0,0,0,1,0,2,2,1,1,0,1,0,0,0,3,0,1,0,2,1,1,0,3,2,2,0,2,2,1,1,0,1,2,0,0,0
1001110817,6/25/2019 20:38,7/22/1989 0:00,30.44,0,6,4,0,0,1,0,2,3,3,3,3,3,3,1,3,3,2,2,1,3,3,3,3,3,2,2,2,0,1,1,3,3,2,1,3,3,1,3,3,2,2,2,3,3,2,3,3,3,2,3,3,2,2,3,3,2,2,3,1,3,3,1,3,3,2,2,3,3,3,3
1011120406,6/25/2019 22:57,4/28/1994 0:00,25.68,1,5,3,0,0,1,0,2,1,0,0,3,1,2,0,0,0,1,0,0,0,2,2,0,2,1,0,0,1,2,3,1,0,3,0,0,2,2,1,1,1,3,0,2,2,0,0,0,2,3,1,1,3,3,1,1,2,0,0,1,2,2,1,0,1,0,0,2,2,0,3
1015056865,6/26/2019 16:26,10/13/1992 0:00,27.22,1,5,4,0,0,1,0,1,1,1,1,1,1,2,1,0,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,1,1,1,0
1015760940,6/26/2019 8:45,8/4/1993 0:00,26.41,1,5,3,0,0,1,0,1,1,2,2,1,3,3,3,2,2,2,1,1,2,2,0,0,1,1,2,1,2,0,0,2,1,3,1,1,2,1,3,2,2,3,3,2,1,0,0,1,1,2,3,1,1,0,2,2,3,2,3,3,0,1,1,2,0,1,2,1,0,2,1
1021026992,6/25/2019 21:58,7/2/1996 0:00,23.5,1,5,4,0,0,1,0,0,0,1,3,2,2,2,0,0,0,3,3,3,2,2,1,0,0,0,3,1,0,2,0,0,0,2,2,2,3,3,0,0,2,2,2,1,2,1,0,0,0,2,0,1,2,0,0,0,2,2,3,3,2,2,0,0,2,2,3,2,2,0,0
1022257942,6/26/2019 10:47,4/1/1995 0:00,24.75,1,5,3,1,0,0,0,1,0,0,0,0,3,2,2,0,1,1,0,1,2,2,2,1,0,0,1,2,1,1,3,1,0,0,0,1,2,2,3,1,1,0,1,2,2,2,0,0,0,1,0,1,3,2,1,3,2,0,1,2,1,2,2,0,0,1,0,2,2,3,1
1029124817,6/25/2019 22:24,7/2/1993 0:00,26.5,0,6,1,0,0,1,0,0,0,2,3,2,1,1,0,0,0,2,2,3,1,1,1,1,0,2,2,1,1,2,0,0,0,2,2,1,2,1,0,3,2,2,3,0,0,2,0,0,0,2,1,1,1,2,0,0,3,2,2,1,1,3,2,0,2,2,2,2,1,2,0
1031183853,7/1/2019 12:04,2/13/1992 0:00,27.88,1,6,1,0,1,0,0,1,1,3,3,3,2,1,1,0,2,2,3,3,2,2,0,0,0,0,2,3,1,2,0,0,0,3,3,3,3,2,0,0,3,3,3,3,2,2,0,1,0,3,3,2,1,1,0,0,0,3,3,2,3,0,0,0,3,0,3,3,1,1,0
1031584157,6/26/2019 10:55,7/18/1986 0:00,33.46,0,5,2,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,2,0,0,1,0,0,1,2,1,1,0,0,1,1,1,2,1,1,0,0,1,2,1,1,2,0,0,0,1,1,1,2,1,0,0,0,1,1,1,2,1
1032260199,6/27/2019 13:28,1/19/1998 0:00,21.95,0,3,2,0,0,1,0,0,1,0,3,3,3,0,0,0,2,2,3,3,2,0,3,0,0,0,3,3,1,1,0,0,1,2,3,3,3,3,0,0,3,3,3,3,0,0,0,0,0,0,1,2,1,1,3,0,0,3,3,3,2,0,1,0,3,2,3,2,3,2,0
1038990158,7/3/2019 13:50,9/27/1998 0:00,21.26,0,4,1,0,1,0,0,0,0,0,0,3,3,2,2,0,0,0,1,3,2,2,3,0,0,0,2,3,1,3,0,1,0,0,1,3,3,2,0,0,0,0,3,1,2,3,0,0,0,1,1,1,0,1,0,1,0,3,3,3,2,1,0,0,0,3,3,2,3,1,0
1041997763,6/26/2019 12:59,8/11/1976 0:00,43.39,0,6,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044587274,6/27/2019 9:40,1/15/1984 0:00,35.96,1,6,4,0,0,1,0,0,1,2,0,0,0,0,1,1,1,2,1,0,0,1,1,0,1,0,0,0,2,0,0,3,1,0,0,0,2,1,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,2,2,0,0,0,0,1,1,1,0,2,0,0,1,1,1
1048809017,6/30/2019 13:43,12/28/1985 0:00,34.01,1,5,4,0,0,1,0,2,2,2,3,3,2,0,0,0,3,3,2,3,3,1,2,1,0,0,2,2,3,1,0,1,0,1,3,3,3,3,2,0,3,3,3,3,2,1,0,0,3,3,2,2,1,1,0,0,0,3,2,3,2,2,2,1,3,2,3,2,3,1,0
1051945350,8/8/2019 1:10,3/25/1996 0:00,23.77,1,4,1,0,0,1,0,3,2,2,0,0,0,0,0,1,1,1,1,0,0,1,2,3,3,0,0,0,0,0,3,3,1,1,0,0,1,3,3,2,2,3,1,0,1,1,3,3,1,1,2,0,2,3,3,3,2,2,1,0,0,3,3,0,2,1,0,0,0,1,3
1054626405,6/26/2019 13:19,7/28/1993 0:00,26.43,0,6,3,0,0,1,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0,2,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,1,1,3,0,3,3,2,3,3,2
1055290629,6/28/2019 8:47,2/11/1993 0:00,26.89,0,5,4,0,0,1,0,0,0,1,1,3,1,2,1,0,0,1,2,3,1,1,1,0,0,0,0,1,1,2,0,0,0,0,1,3,2,2,0,0,1,1,1,2,1,3,0,0,0,0,1,1,2,1,0,0,0,1,1,2,1,2,1,0,0,1,3,1,2,1,0
1055496312,6/30/2019 23:33,6/27/1997 0:00,22.51,0,4,4,0,0,1,0,2,0,1,0,2,0,1,2,0,1,0,0,2,0,1,3,1,0,0,1,0,0,3,3,3,0,3,0,2,3,3,2,1,0,1,2,3,0,0,0,1,0,1,1,2,3,1,3,2,1,3,0,0,0,1,0,1,3,3,0,0,3,1,1
1055538132,6/26/2019 19:26,10/30/1993 0:00,26.17,0,6,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,1,0,0
1056747017,6/27/2019 17:59,11/3/1977 0:00,42.16,1,6,4,0,0,1,0,2,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0
1057448835,6/30/2019 15:52,12/5/1986 0:00,33.07,1,6,3,0,0,1,0,1,0,0,1,2,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0
1057515959,6/26/2019 11:26,10/5/1967 0:00,52.24,0,6,4,0,0,0,1,2,3,3,3,1,3,3,0,3,3,2,3,1,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1060422151,6/26/2019 14:09,1/14/1994 0:00,25.96,0,6,2,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1062047911,6/26/2019 16:49,2/2/1978 0:00,41.91,0,6,4,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,3,1,1,0,1,1,0,0,1,2,1,0,0,0,0,1,2,1,1,1,0,0,1,0,3,1,0,0,0,1,0,2,1,1,1,0,2,1,1,1,3,2,0,0,1,0,0,2,0,1
1062380610,6/27/2019 18:00,7/6/1993 0:00,26.49,0,4,1,0,0,1,0,2,1,3,3,3,3,1,1,1,0,1,3,3,2,1,3,2,3,2,3,3,2,1,0,0,0,2,0,0,3,3,0,0,3,3,3,3,2,3,0,2,0,1,0,2,0,1,0,0,2,3,3,0,2,2,0,0,1,3,3,2,2,3,0
1063898393,6/26/2019 12:28,2/24/1965 0:00,54.85,1,6,3,0,0,0,1,1,0,1,1,2,0,0,0,0,1,1,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,1,0,2,1,1,0,1,0,0,0,0,1,1,2,1,0,0,1,0,0,0,2,0,0,0,0
1065146783,6/26/2019 8:11,10/28/1964 0:00,55.18,1,6,4,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1069645483,6/27/2019 9:59,6/10/1994 0:00,25.56,1,5,3,0,0,1,0,0,1,1,3,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,3,1,0,1,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,3,2,1,1,0,0,1,1,3,1,0,0,1,1,0,0,2,0,2,0,0,0
1075818483,6/25/2019 22:03,7/16/1994 0:00,25.46,0,5,1,0,1,0,0,0,0,0,2,3,1,1,1,0,0,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
1077744042,6/27/2019 10:31,1/21/1997 0:00,22.94,0,4,4,0,0,1,0,1,2,2,3,3,2,1,0,0,1,3,3,3,3,1,2,1,0,0,1,3,0,1,0,0,0,3,2,1,3,2,0,0,3,3,3,3,1,1,0,1,1,3,3,1,0,3,2,3,3,2,2,3,3,2,2,3,2,2,2,3,3,2,3
1078751658,6/26/2019 5:47,5/7/1986 0:00,33.65,0,6,3,0,0,0,1,2,1,1,0,2,2,3,0,0,1,0,0,2,1,2,1,1,0,0,0,2,0,1,1,0,0,0,0,0,2,3,0,0,0,0,1,1,1,2,0,0,0,0,1,0,2,2,0,0,0,3,1,2,0,2,1,0,0,1,1,0,3,0,0
1079910958,6/28/2019 14:28,6/26/1964 0:00,55.52,0,5,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1080434748,6/26/2019 12:08,8/1/1984 0:00,35.42,0,6,4,0,0,1,0,0,0,0,0,3,2,3,1,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,1,0,3,2,0
1087881747,6/26/2019 17:40,6/19/2001 0:00,18.54,0,4,4,0,0,1,0,1,1,0,1,2,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,2,0,1,0,0,0,0,1,2
1088622020,6/25/2019 21:10,2/16/1992 0:00,27.87,0,6,2,0,0,1,0,2,1,2,2,2,0,1,0,0,1,2,3,3,0,1,1,0,0,1,2,1,0,0,0,0,0,1,3,2,3,2,0,2,2,1,2,1,1,2,0,0,0,1,1,3,1,0,0,0,2,2,2,3,0,1,0,0,1,2,3,0,2,1,0
1090108605,6/27/2019 14:44,1/31/1999 0:00,20.92,1,3,3,0,0,1,0,1,0,0,0,2,1,0,0,0,0,2,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,1,0
1091490336,6/29/2019 14:23,10/25/1977 0:00,42.18,0,4,0,0,0,1,0,0,1,1,3,3,2,1,0,0,1,2,3,2,2,1,1,0,0,2,2,2,1,2,0,0,0,2,2,1,3,2,0,0,2,2,2,3,2,1,0,0,0,2,2,2,1,0,0,0,0,3,2,2,1,0,1,0,2,3,2,1,1,0,0
1095532584,6/27/2019 17:26,8/30/1966 0:00,53.34,1,6,4,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,2,1,1,2,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,1,1,0,0,1,1,1,2,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,1,0
1095882513,6/25/2019 22:03,7/13/1995 0:00,24.47,0,6,2,0,0,1,0,1,1,0,0,1,1,0,2,0,0,0,0,1,0,2,3,1,0,0,0,0,0,2,1,2,1,0,0,0,2,2,0,0,1,0,0,0,0,2,1,0,0,0,0,1,2,2,1,1,1,0,2,1,1,2,2,0,0,0,0,0,0,2,1
1099208903,6/26/2019 8:21,6/8/1992 0:00,27.56,0,6,3,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,1,1,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2,1,1,1,0,1,0,2,2,2
1100670019,6/27/2019 9:56,8/4/1962 0:00,57.41,0,5,3,1,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
1103252283,6/25/2019 20:57,3/8/1985 0:00,34.82,1,6,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1103685386,6/26/2019 9:38,7/3/1956 0:00,63.5,1,6,4,0,1,0,0,2,3,3,3,2,2,2,2,3,3,3,3,2,3,1,2,3,3,3,3,2,2,1,1,2,3,3,2,2,2,2,2,3,2,1,1,2,2,2,3,3,3,2,3,3,1,2,3,3,2,1,1,2,2,2,2,2,1,2,2,3,2,2,1
1107973197,6/26/2019 21:57,5/14/1990 0:00,29.63,0,4,2,1,0,0,0,0,0,2,3,3,1,0,2,0,1,0,2,1,0,0,3,0,0,0,2,3,0,0,1,0,0,3,3,3,3,2,0,0,0,3,1,3,1,0,0,0,1,3,1,0,0,3,0,0,0,0,3,2,3,0,3,0,0,3,3,3,1,0,0
1108556553,6/26/2019 22:06,8/29/1997 0:00,22.34,0,4,2,0,0,1,0,0,0,1,3,2,3,3,2,0,0,0,3,3,2,2,2,0,0,0,1,2,2,3,0,0,0,0,1,2,1,3,0,0,1,1,2,3,3,2,0,0,0,0,2,1,2,3,1,0,1,0,3,1,1,3,2,1,0,0,3,3,3,3,1
1108724966,6/26/2019 9:00,10/25/1976 0:00,43.18,1,6,4,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,3,0,0,2,0,0,0,2,0,2,0,0,0,0,0,3,2,0,0,0,0,0,2,1,0,0,0,0,0,3,0,2,0,2,0,0,2,0,1,3,0,0,0,0,0,2,0,3
1109564965,6/28/2019 3:20,4/10/1990 0:00,29.73,0,4,1,0,1,0,0,0,0,3,3,3,2,3,0,0,0,3,3,1,1,3,0,0,0,0,3,1,3,1,0,0,0,3,3,1,3,3,0,0,3,3,3,1,3,3,0,1,0,3,3,2,1,0,0,0,3,3,3,3,1,3,1,0,0,3,1,2,1,1,0
1110235601,6/27/2019 13:13,3/26/1998 0:00,21.77,0,3,4,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,2,1,0,0,0,1,3,2,2,0,0,0,0,1,2,1,3,1,0,1,2,1,3,0,2,0,0,0,1,0,2,0,1,1,0,0,0,3,3,1,1,1,0,1,0,1,0,0,2,0
1115573009,6/26/2019 19:01,8/13/1987 0:00,32.39,0,6,4,0,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,2,2,3,2,0,2,0,0,1,2,1,0,0,0,0,0,2,3,3,0,0,1,0,1,2,3,3,0,0,0,0,0,3,3,2,0,0,0,2,2,3,2,2,0,0,0,1,2,2,3,1,0
1116674193,6/26/2019 18:02,11/21/1989 0:00,30.11,0,5,4,0,0,1,0,2,0,1,0,0,0,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,2,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
1116913842,6/26/2019 6:51,2/1/1963 0:00,56.91,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
