UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,CSIP_TEXT,CSIP_VAL1,CSIP_VAL2,CSIP_VAL3,CSIP_VAL,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64,CSIP8a,CSIP19a,CSIP32a,CSIP34a,CSIP44a,CSIP54a,RETEST1,RETEST2,PASS
1025520052,3/29/2020 14:30,3/16/1984 0:00,36.05,1,5,2,1,1,1,1,3,1,1,2,0,2,1,3,0,0,1,3,1,2,1,1,1,0,0,0,1,3,1,0,0,1,0,2,0,1,2,1,0,0,0,3,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1
1028167018,3/3/2020 18:05,4/6/2000 0:00,19.99,0,4,1,1,0,0,0,0,3,1,2,0,1,0,3,1,1,1,0,0,1,1,3,1,0,0,0,0,0,3,2,2,0,0,2,0,0,2,2,0,2,0,3,1,2,2,2,1,0,0,0,1,1,3,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,2,0
1030705123,3/4/2020 21:46,9/18/2000 0:00,19.54,0,3,2,1,1,1,1,3,0,1,2,3,1,0,0,0,0,0,2,3,3,2,1,0,0,0,0,3,0,0,2,0,1,0,2,3,1,0,1,0,0,3,0,3,2,0,3,0,0,0,1,0,2,0,0,0,1,3,3,2,3,0,1,1,0,1,3,2,1,0,0,0,0,1,0,1,0,0,0,2,1
1032740817,3/4/2020 21:47,2/19/1984 0:00,36.12,0,6,4,1,1,1,1,3,2,1,0,1,2,1,2,1,1,1,0,1,2,1,2,2,1,0,0,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1
1036339120,3/9/2020 1:25,1/20/1964 0:00,56.21,0,6,4,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1044561863,3/4/2020 10:55,12/16/1998 0:00,21.3,0,4,2,1,1,1,0,2,2,0,1,2,3,2,3,3,0,0,0,2,3,2,3,3,2,0,0,2,1,2,3,3,0,1,1,0,2,3,3,0,0,0,0,2,3,1,3,0,1,0,0,0,1,3,3,2,0,1,0,3,2,2,3,3,2,1,0,0,2,3,3,2,3,0,0,0,0,3,0,0,1
1045640219,3/4/2020 18:27,11/28/1997 0:00,22.35,1,4,3,1,1,1,1,3,1,1,0,2,0,1,2,2,1,1,0,1,2,0,0,1,2,1,2,0,2,0,0,1,1,1,2,0,0,3,2,1,0,1,0,1,2,0,0,0,1,1,0,1,0,2,3,2,1,1,0,2,0,1,3,3,2,0,1,1,1,1,2,0,3,2,2,1,1,1,2,2,1
1066645000,3/3/2020 17:33,7/21/1984 0:00,35.7,1,6,4,1,1,1,1,3,0,2,1,0,1,1,2,1,1,2,1,1,1,0,0,1,1,0,2,2,3,0,2,3,2,1,1,0,0,1,1,2,1,0,0,0,0,0,1,3,1,1,1,1,0,2,1,1,1,3,0,1,2,0,0,3,1,1,1,1,1,0,1,0,2,1,3,1,1,0,0,1,1
1068530679,3/4/2020 14:54,7/24/1996 0:00,23.7,0,4,2,1,1,1,0,2,0,0,2,1,3,2,2,2,0,0,2,2,3,2,3,1,0,0,1,2,3,2,2,0,0,0,3,2,3,3,3,0,0,0,2,3,2,2,2,0,0,0,2,2,3,2,1,0,0,1,3,3,2,2,1,0,0,3,3,3,1,2,2,2,2,0,0,2,2,2,0,1,1
1074622982,3/4/2020 20:34,1/29/2001 0:00,19.18,0,4,1,1,1,1,0,2,2,1,2,3,3,0,3,2,0,0,3,3,3,2,2,0,2,0,1,1,3,0,0,2,1,1,2,2,3,3,3,1,1,1,3,3,3,1,2,0,0,1,2,2,2,0,1,1,1,3,3,3,3,2,2,2,2,3,3,3,3,3,3,0,1,1,3,3,3,1,1,1,1
1076537741,,1/4/1988 0:00,32.25,,,,1,1,1,1,3,1,0,3,2,3,1,1,0,0,1,1,2,3,0,0,0,1,0,1,3,2,1,0,0,1,0,2,1,1,3,3,0,0,0,2,2,2,1,1,0,0,1,2,2,1,0,1,1,1,0,3,3,1,1,1,2,1,1,3,3,2,1,1,0,1,1,0,1,3,1,0,1,1
1078463103,3/3/2020 15:11,4/12/1978 0:00,41.98,0,6,4,1,1,1,1,3,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1
1082426794,3/27/2020 19:38,2/23/1952 0:00,68.11,0,5,3,1,1,1,0,2,2,1,0,0,3,2,2,0,0,0,0,0,1,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,2,3,0,0,0,0,1,1,1,3,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,1,0,0,1,1,1,2,1,0,0,0,0,1,1,0,0,0,1
1082442875,3/4/2020 8:39,6/7/1986 0:00,33.83,0,6,4,1,1,1,1,3,2,0,0,0,3,2,3,1,0,0,3,0,2,2,1,2,0,0,1,0,0,0,0,0,1,0,1,0,3,3,3,0,1,0,1,0,3,2,3,0,1,0,0,1,2,3,2,0,0,0,0,1,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
1088482417,,8/8/1986 0:00,33.66,,,,1,1,1,1,3,1,0,1,0,2,1,2,1,0,0,0,2,2,2,3,0,0,0,1,2,3,2,2,0,0,0,0,1,2,2,3,0,0,1,1,2,2,2,3,0,0,0,0,2,2,2,3,0,0,0,1,3,3,0,2,0,0,0,2,3,2,3,1,0,2,1,0,2,2,0,0,1,1
1090660947,,8/30/1990 0:00,29.6,,,,1,1,1,1,3,0,0,0,1,2,1,2,0,0,0,0,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1,2,0,0,0,0,0,2,1,0,0,0,0,1,3,2,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,0,1,2,1,1
1091613163,,12/12/1995 0:00,24.31,,,,1,1,1,0,2,1,0,0,1,2,1,2,1,0,0,0,1,3,1,2,2,1,2,0,1,1,1,1,1,0,0,1,1,2,2,1,0,0,0,0,1,3,1,2,0,0,0,0,0,2,2,1,1,0,0,1,2,1,2,2,2,0,2,2,3,2,2,2,0,1,0,0,2,0,2,2,1,1
1097560630,3/3/2020 17:55,11/25/1969 0:00,50.36,0,5,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1097666141,3/3/2020 21:23,8/24/1976 0:00,43.61,0,6,4,1,1,1,1,3,0,1,1,2,3,2,3,1,0,1,1,2,3,2,2,2,1,0,1,3,2,1,1,2,0,0,1,1,1,3,3,0,0,1,1,2,2,2,3,0,0,0,1,1,2,2,2,0,0,0,1,2,3,1,2,1,0,1,1,2,1,2,2,1,1,1,0,1,2,2,2,2,1
1100441079,3/4/2020 8:54,1/9/1954 0:00,66.23,1,6,4,1,0,1,1,2,0,0,0,0,1,0,3,1,0,0,0,1,0,0,1,2,0,0,0,1,3,3,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,1
1100822823,3/5/2020 12:06,4/4/1987 0:00,33,0,6,4,1,1,0,0,1,1,0,0,2,3,1,0,0,0,1,1,1,2,0,0,2,0,0,0,1,1,0,2,0,1,0,2,1,1,1,1,0,0,0,1,2,2,0,1,0,1,1,1,0,1,1,0,0,0,0,2,2,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0
1108218660,3/4/2020 16:08,1/17/1986 0:00,34.21,1,6,4,1,1,1,1,3,1,1,1,0,1,2,2,1,1,0,0,0,1,0,1,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,2,1,1,1,0,0,1,3,0,0,0,0,0,0,0,1,2,2,1
1108223169,,12/20/1988 0:00,31.29,,,,1,1,1,1,3,1,1,0,2,1,0,2,0,0,0,3,2,1,0,2,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,3,2,2,0,2,0,1,1,3,3,1,1,0,0,0,0,0,1,2,0,0,0,1
1109523884,3/4/2020 10:15,3/29/1993 0:00,27.02,0,6,2,1,1,1,0,2,1,0,1,1,3,0,2,0,0,0,1,2,2,1,0,1,0,0,1,1,1,2,0,1,1,0,2,0,1,2,0,0,0,0,2,3,2,1,1,0,0,0,2,1,3,2,1,1,0,3,2,2,3,1,2,0,1,1,2,1,0,3,1,0,0,1,0,2,2,1,0,2,1
1114463866,3/3/2020 16:33,12/20/1992 0:00,27.29,1,5,2,1,1,1,1,3,0,0,0,2,1,3,1,0,0,0,3,1,0,1,0,0,0,1,0,2,1,0,1,0,1,1,2,3,1,0,0,0,0,1,2,1,0,1,0,0,0,1,3,1,0,0,1,0,1,3,3,2,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1
1115219094,3/4/2020 18:07,8/15/1989 0:00,30.64,0,6,2,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1117901380,3/5/2020 18:08,4/8/1989 0:00,30.99,1,6,4,1,1,1,1,3,0,0,1,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,3,1,0,1,1,2,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,1,1,2,2,2,2,1,1,1,1,1,3,1,1,1,1,0,1,1,1,0,0,1
1119885406,,3/1/2002 0:00,18.09,,,,1,1,1,1,3,0,1,1,2,3,2,1,0,0,0,0,1,1,2,2,1,0,0,1,0,3,0,3,2,0,1,2,1,1,2,1,0,0,0,2,2,3,2,1,0,0,0,1,0,2,1,2,0,0,0,1,2,2,1,1,0,0,1,1,1,3,2,0,0,1,0,0,0,0,1,0,1,1
1121833567,,9/2/1962 0:00,57.59,,,,1,1,1,1,3,2,1,3,3,1,1,3,1,1,1,3,3,2,2,3,2,2,0,2,2,1,1,1,1,1,1,1,1,2,3,2,0,1,3,3,2,2,3,2,1,2,1,1,2,2,3,3,1,1,2,2,2,2,3,3,1,2,1,2,2,0,3,1,0,0,2,0,3,2,2,2,1,1
1122749520,,5/30/2001 0:00,18.85,,,,1,1,1,1,3,0,0,3,1,2,3,3,0,0,0,2,2,2,1,2,0,1,2,3,2,3,2,3,0,1,1,2,2,3,1,0,2,0,3,3,3,0,3,1,0,0,0,2,0,0,2,3,0,0,0,3,3,2,2,3,1,0,1,1,2,2,3,1,0,1,2,2,1,0,2,0,1,1
1127895700,3/3/2020 16:44,5/5/1973 0:00,46.92,1,6,4,1,1,1,1,3,1,3,2,2,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,3,0,2,3,0,0,0,2,0,0,3,0,3,0,1,2,0,0,1,3,2,0,2,2,3,0,1,0,0,2,0,1,0,2,2,3,0,0,2,1,3,0,2,0,3,2,0,2,2,1
1128494587,,7/24/1956 0:00,63.7,,,,1,1,1,0,2,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,3,3,2,2,3,3,1,0,2,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,2,2,2,3,2,3,3,2,3,2,2,3,2,3,2,2,3,2,2,3,0,0,1
1142003180,3/4/2020 21:27,7/30/1999 0:00,20.68,0,4,0,1,1,1,0,2,3,2,1,2,3,0,2,2,0,0,1,0,2,0,2,2,1,0,0,0,1,0,1,2,1,0,2,0,2,3,3,0,0,1,2,3,3,2,3,0,2,0,1,1,2,1,0,1,1,0,3,3,1,0,3,1,0,2,1,3,1,2,3,2,2,0,0,2,1,0,2,1,1
1145513612,3/3/2020 13:07,10/24/1979 0:00,40.45,0,6,4,1,1,1,1,3,1,0,1,0,3,2,2,3,0,1,0,0,2,2,3,1,0,2,0,1,0,1,0,0,0,0,2,1,2,3,3,1,0,0,0,1,2,3,3,0,0,0,0,1,1,3,3,0,0,0,2,2,1,2,3,0,1,0,1,3,1,3,3,0,3,0,0,0,0,1,0,0,1
1146371270,3/4/2020 23:15,4/17/2000 0:00,19.96,0,4,3,1,0,0,1,1,1,1,2,2,1,0,0,0,0,1,2,2,1,0,1,1,1,0,0,1,0,0,2,2,1,1,2,1,0,1,2,0,1,2,3,3,1,0,1,1,1,0,1,0,0,2,2,0,1,3,3,3,0,0,0,1,0,1,2,3,0,0,2,1,0,0,0,2,0,0,0,1,0
1156552942,3/4/2020 11:26,3/12/1994 0:00,26.06,1,4,3,1,1,1,1,3,0,0,0,1,2,1,2,3,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,3,1,0,1,0,0,0,0,0,2,0,1
1157891627,3/6/2020 20:30,11/23/1987 0:00,32.36,0,4,4,1,1,1,1,3,1,0,2,3,3,2,2,0,0,1,2,2,2,2,2,1,1,0,0,3,2,1,1,1,0,0,2,1,1,3,1,0,0,0,3,3,3,1,2,0,0,0,1,2,1,1,1,0,0,0,1,3,2,1,2,2,1,2,1,3,3,3,2,0,0,0,0,2,2,1,0,0,1
1158008733,3/4/2020 13:12,6/22/1999 0:00,20.79,0,3,4,1,1,1,1,3,0,1,1,1,2,3,1,0,0,1,2,2,3,2,1,1,0,1,1,2,3,2,1,0,0,0,2,2,3,2,2,0,0,1,2,2,2,3,1,0,0,1,2,1,3,1,2,0,0,0,1,3,3,2,1,1,1,2,2,2,2,2,1,1,1,1,0,2,1,2,0,0,1
1159446906,3/3/2020 14:00,9/8/1958 0:00,61.57,1,6,4,1,1,1,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1163695010,3/3/2020 14:15,7/11/1967 0:00,52.73,0,6,3,1,1,1,1,3,3,3,1,0,3,3,3,3,0,2,2,0,2,2,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,2,3,0,1,0,0,0,3,3,3,0,0,0,2,0,3,3,3,0,0,0,0,0,3,3,3,0,3,0,0,0,0,2,0,1,1
1163787635,,4/17/1991 0:00,28.97,,,,1,1,1,1,3,2,3,2,3,2,1,2,2,0,2,3,3,2,1,0,1,2,0,2,3,2,0,0,0,1,0,3,2,3,2,3,2,2,3,3,3,0,3,0,0,0,2,2,2,1,0,1,0,0,3,3,2,0,1,0,2,1,2,3,3,2,0,0,0,0,1,2,2,2,1,0,0,1
1166430717,,6/3/1965 0:00,54.84,,,,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1169497013,3/28/2020 10:41,12/16/1995 0:00,24.3,0,5,0,1,1,0,0,1,1,1,2,3,0,0,3,3,0,1,3,1,2,1,3,2,1,1,3,3,0,0,2,2,0,0,1,3,1,1,2,0,1,0,3,2,1,1,2,0,0,1,2,1,1,1,0,1,0,3,3,2,2,1,3,3,1,0,2,1,1,2,0,0,2,2,3,2,2,1,0,1,0
1172045516,3/4/2020 10:01,9/25/1980 0:00,39.52,0,6,4,1,1,0,0,1,0,0,0,1,3,3,2,0,0,1,0,1,1,3,1,2,0,0,0,2,1,1,0,1,0,1,0,0,2,1,3,0,0,0,0,0,2,2,2,0,0,0,0,0,3,1,3,0,0,0,0,1,3,0,1,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0
1179908387,3/4/2020 15:10,7/16/1994 0:00,25.72,1,5,4,1,1,1,1,3,0,1,2,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,2,1,0,0,2,0,0,0,1,0,0,1,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,1,1
1182164007,3/4/2020 13:44,11/13/1998 0:00,21.39,1,3,3,1,1,1,0,2,1,2,3,3,3,1,0,1,0,2,3,3,3,1,1,2,2,1,2,3,2,0,1,1,1,1,3,3,1,1,3,0,0,3,3,3,1,0,1,0,0,1,2,3,1,1,0,0,0,2,3,3,1,1,1,1,1,3,3,3,1,1,1,0,1,2,0,3,3,1,0,1,1
1185069220,,4/28/1981 0:00,38.93,,,,1,1,1,1,3,1,0,0,1,2,0,1,1,0,1,0,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,1,1,0,2,1,0,2,0,1,1,1,2,0,1,1,2,1,1,0,1,1,0,0,0,1,0,1,2,0,1,0,0,0,1,1,0,0,1
1197983555,3/5/2020 1:16,4/27/1979 0:00,40.94,1,6,4,1,1,1,1,3,2,1,2,2,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1204662340,3/11/2020 20:10,6/26/1966 0:00,53.77,0,6,4,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1211583326,3/4/2020 10:14,12/25/1995 0:00,24.28,0,6,3,1,1,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1212505895,3/4/2020 17:13,11/2/1984 0:00,35.42,0,6,3,1,1,1,1,3,1,0,2,2,0,3,3,2,1,0,1,1,0,3,3,2,2,1,0,1,2,0,2,0,1,0,1,0,1,0,3,2,1,3,3,0,1,3,3,1,1,0,1,2,0,3,3,3,0,0,0,0,1,3,3,3,3,0,0,0,2,2,3,0,1,0,2,3,2,3,0,1,1
1213501292,3/4/2020 8:34,6/29/1996 0:00,23.76,0,5,4,1,1,1,1,3,1,2,3,3,2,2,2,1,1,0,2,2,2,2,2,0,1,0,1,2,2,1,1,2,0,0,1,0,1,1,1,0,1,1,3,2,1,2,1,0,1,0,2,2,1,1,1,1,0,2,3,2,2,1,1,0,0,0,1,2,1,2,1,0,0,1,0,1,2,0,0,0,1
1217621066,3/5/2020 1:30,9/3/1996 0:00,23.58,0,6,1,1,1,1,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1219639999,3/4/2020 10:10,11/29/1979 0:00,40.35,1,5,2,1,1,1,0,2,0,1,1,2,3,2,1,0,0,1,2,3,3,1,1,2,0,0,2,3,3,0,0,0,0,0,3,1,2,2,1,0,0,3,2,2,3,2,2,0,0,0,2,1,2,1,3,1,0,0,3,3,3,3,1,0,1,3,1,3,3,2,1,0,0,0,0,1,2,2,0,1,1
1220201598,,7/13/2001 0:00,18.73,,,,1,1,1,1,3,1,1,0,1,3,0,1,0,1,0,1,0,1,0,1,0,2,0,1,1,0,0,1,1,2,0,3,0,0,3,3,0,1,0,1,3,1,1,2,0,0,0,2,0,0,0,1,0,1,1,3,1,0,1,2,1,1,0,1,0,1,2,1,1,0,2,0,0,0,1,0,0,1
1220881366,3/4/2020 16:43,3/10/1984 0:00,36.07,0,6,3,1,1,1,1,3,0,0,0,0,1,1,2,1,0,0,0,1,1,1,2,2,0,0,1,1,0,1,0,1,0,0,0,0,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1
1223083751,3/29/2020 16:56,4/4/1964 0:00,56,0,5,2,1,1,0,0,1,2,1,1,1,2,1,2,2,1,1,0,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,3,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0
1227393863,3/3/2020 14:36,10/4/1993 0:00,26.5,0,6,1,1,1,1,0,2,1,1,1,2,3,1,2,0,0,2,3,2,3,2,2,2,2,3,2,3,1,0,0,0,0,0,2,1,1,3,3,0,0,3,0,3,3,3,3,0,1,1,1,1,2,3,3,1,1,2,3,3,3,3,2,3,2,2,2,3,0,2,0,0,0,0,0,3,2,2,0,0,1
1234279123,,2/29/2000 0:00,20.1,,,,1,1,1,0,2,2,1,1,1,0,0,2,0,0,2,2,2,3,1,1,1,1,0,0,0,0,0,3,1,1,0,1,1,1,3,2,2,1,1,0,2,0,0,2,2,1,2,1,3,0,3,2,1,1,0,1,2,1,1,2,2,0,1,0,2,1,1,1,2,1,0,1,2,2,1,0,0,1
1237269131,3/3/2020 16:05,12/7/1996 0:00,23.32,0,4,2,1,1,1,1,3,2,3,3,1,3,2,0,0,1,1,0,0,1,1,1,3,3,0,0,1,1,1,0,3,0,2,1,0,2,3,2,0,1,2,1,3,3,3,1,0,1,1,2,1,1,1,2,1,1,2,2,2,1,2,0,1,2,1,2,1,3,2,3,2,0,1,0,3,1,3,2,1,1
1242049379,3/3/2020 18:56,8/14/1983 0:00,36.64,0,6,4,1,1,1,1,3,1,0,1,2,1,0,2,0,1,0,2,2,1,0,2,0,1,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,2,1,2,2,0,1,0,2,1,1,3,3,1,1,1,3,2,2,3,3,2,0,0,2,1,2,3,2,0,1,1,0,2,1,1,2,2,1
1244009943,3/3/2020 13:29,1/10/1974 0:00,46.23,0,6,4,1,1,1,0,2,1,0,0,3,3,2,1,0,0,1,0,3,3,2,1,3,2,0,1,2,0,1,3,3,0,0,0,3,1,3,3,0,0,1,3,3,1,2,2,0,2,0,0,2,2,3,3,2,0,1,1,3,1,1,2,0,0,2,1,3,1,2,3,1,0,1,0,2,2,1,0,0,1
1249442777,3/5/2020 19:01,10/22/1998 0:00,21.45,1,3,3,1,1,1,1,3,1,0,2,1,1,0,3,0,0,0,3,1,2,1,2,0,0,0,0,1,2,0,0,0,3,1,3,0,0,3,0,3,1,0,3,3,0,0,0,0,1,0,2,3,0,0,0,2,3,3,3,2,2,0,3,2,0,0,3,2,1,0,0,0,0,1,3,0,2,0,0,0,1
1251016344,,7/17/1996 0:00,23.72,,,,1,1,1,0,2,1,1,0,0,3,2,2,3,1,1,0,1,3,1,2,3,1,0,1,1,1,1,3,0,1,1,2,3,3,3,3,0,0,0,0,2,1,2,3,1,1,0,1,1,0,3,3,1,1,0,0,3,2,2,3,2,1,1,1,1,3,2,3,0,3,1,0,1,2,2,0,0,1
1252993136,3/4/2020 8:14,5/1/1996 0:00,23.93,0,4,0,1,1,1,1,3,2,3,3,3,3,2,2,1,0,0,1,2,2,2,3,2,0,2,0,2,2,2,2,3,0,0,1,0,0,1,1,0,2,0,0,1,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,1,2,1,1,2,2,2,3,2,3,0,0,0,1,2,1,0,0,0,1
1254256204,3/4/2020 20:41,2/12/1978 0:00,42.14,1,6,4,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,0,2,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,0,3,3,0,3,3,3,0,3,3,3,3,0,3,0,3,3,3,0,1,0
1256502887,3/18/2020 3:42,7/27/1973 0:00,46.69,0,6,4,1,1,1,1,3,2,1,0,0,2,2,1,1,0,1,0,0,1,2,1,1,0,0,0,0,2,2,3,3,1,0,0,1,2,3,3,0,0,0,0,0,3,2,2,0,0,0,0,1,2,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,1,0,0,1
1257284845,3/4/2020 21:18,2/7/2001 0:00,19.15,0,4,1,1,1,1,0,2,0,0,2,3,3,1,1,0,0,0,3,3,3,2,0,0,0,0,0,3,2,1,0,0,0,0,3,3,2,3,3,0,0,0,1,3,3,0,2,0,0,0,3,3,2,2,0,0,0,1,3,3,2,1,1,1,0,1,3,3,2,2,1,0,0,1,0,3,3,1,0,0,1
1260742921,3/7/2020 18:25,12/16/1978 0:00,41.3,0,4,0,1,1,1,1,3,2,0,0,0,2,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1
1262110263,3/5/2020 9:51,11/21/2001 0:00,18.37,0,3,4,1,1,1,0,2,0,2,3,2,1,2,3,2,1,2,3,1,1,2,1,0,1,1,2,2,2,1,1,1,2,0,1,1,1,1,1,0,0,2,3,3,2,1,1,0,2,1,1,2,1,1,1,1,2,3,2,1,2,2,1,1,0,3,2,1,2,1,1,0,0,2,0,1,1,2,0,0,1
